rxn_id,ligand,solvent,precursor,base,co_solvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,F1,F2,F3,F4,[Pd(OAc)2],[Pd(allyl)Cl]2,[Pd2(dba)3],Cs2CO3,K2CO3,K3PO4,KOH,KOMe,KOtBu,KOAc,KF,DIPEA,DBU,none,H2O,AP yield,AP selectivity
12615,CyJohnPhos,2-MeTHF,[Pd(OAc)2],KF,H2O,0.5262062787258298,0.2783043685453386,0.059320273737275,0.4972814563156038,0.4297632114807968,0.1562471305495105,0.4163163559781128,0.4435227674519836,0.5011331354154307,0.4875012978888415,0.3260702614147499,0.2695142055594818,0.4717405025471535,0.174659065555688,0.49342038463344,0.315474612460064,0.256223543184955,0.1659514476048087,0.1849877956247703,0.4866368082187048,0.3695168268081666,0.4552057027547654,0.687698743496839,0.5906475980898079,0.322668729975881,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.509928383098444,0.7256325115883675
12715,CyJohnPhos,MEK,[Pd2(dba)3],KF,H2O,0.5262062787258298,0.2783043685453386,0.059320273737275,0.4972814563156038,0.4297632114807968,0.1562471305495105,0.4163163559781128,0.4435227674519836,0.5011331354154307,0.4875012978888415,0.3260702614147499,0.2695142055594818,0.4717405025471535,0.174659065555688,0.49342038463344,0.315474612460064,0.256223543184955,0.1659514476048087,0.1849877956247703,0.4866368082187048,0.3695168268081666,0.4552057027547654,0.687698743496839,0.5906475980898079,0.322668729975881,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3866061400548518,0.5343761188499989
12795,CyJohnPhos,MeCN,[Pd(OAc)2],KF,H2O,0.5262062787258298,0.2783043685453386,0.059320273737275,0.4972814563156038,0.4297632114807968,0.1562471305495105,0.4163163559781128,0.4435227674519836,0.5011331354154307,0.4875012978888415,0.3260702614147499,0.2695142055594818,0.4717405025471535,0.174659065555688,0.49342038463344,0.315474612460064,0.256223543184955,0.1659514476048087,0.1849877956247703,0.4866368082187048,0.3695168268081666,0.4552057027547654,0.687698743496839,0.5906475980898079,0.322668729975881,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6445412756381234,0.7337708256691605
12835,CyJohnPhos,MeCN,[Pd2(dba)3],KF,H2O,0.5262062787258298,0.2783043685453386,0.059320273737275,0.4972814563156038,0.4297632114807968,0.1562471305495105,0.4163163559781128,0.4435227674519836,0.5011331354154307,0.4875012978888415,0.3260702614147499,0.2695142055594818,0.4717405025471535,0.174659065555688,0.49342038463344,0.315474612460064,0.256223543184955,0.1659514476048087,0.1849877956247703,0.4866368082187048,0.3695168268081666,0.4552057027547654,0.687698743496839,0.5906475980898079,0.322668729975881,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5302982564822899,0.6168856699838488
13215,cataCXium PICy,iPr2O,[Pd(OAc)2],KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3011878687736055,0.5143285265858071
13335,cataCXium PICy,2-MeTHF,[Pd(OAc)2],KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4840924763772302,0.6874388978296508
13635,cataCXium PICy,PhOMe,[Pd(OAc)2],KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3848285372064927,0.6072379064639691
14075,X-PHOS,2-MeTHF,[Pd(allyl)Cl]2,KF,H2O,0.3938429915312159,0.3194064915333237,0.048684543965179,0.5308390797877277,0.3214999548515468,0.1269831384769174,0.6237681673242637,0.4346817152549032,0.4567525770063841,0.4248285375933835,0.4906304634824323,0.3577495079991386,0.3825087629220741,0.2949885482327021,0.7256581861138889,0.6270743362215911,0.4335860544158087,0.4816997137425525,0.6184897558999445,0.6300583548897949,0.1805074074736107,0.5587361548768991,0.3748213047739966,0.2847707709584357,0.3735147412416579,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6916805709484631,0.819296810621329
14175,X-PHOS,EtOAc,[Pd(OAc)2],KF,H2O,0.3938429915312159,0.3194064915333237,0.048684543965179,0.5308390797877277,0.3214999548515468,0.1269831384769174,0.6237681673242637,0.4346817152549032,0.4567525770063841,0.4248285375933835,0.4906304634824323,0.3577495079991386,0.3825087629220741,0.2949885482327021,0.7256581861138889,0.6270743362215911,0.4335860544158087,0.4816997137425525,0.6184897558999445,0.6300583548897949,0.1805074074736107,0.5587361548768991,0.3748213047739966,0.2847707709584357,0.3735147412416579,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1983360214877866,0.3782836575729753
15555,Mor-Dalphos,MEK,[Pd(OAc)2],KF,H2O,0.4930242158539854,0.5883997451281309,0.2475208748255444,0.6611678926932537,0.4699200550275615,0.1642612320669724,0.1769468367235574,0.4124770238413771,0.3791882651433228,0.3816317652683131,0.5053266694827107,0.5412575545554004,0.5136270280991551,0.0966118892066708,0.2689990025166454,0.2952878335396871,0.450469845768422,0.0812779681948843,0.2962932268755542,0.4318408316913131,0.406160381726171,0.0940789559315525,0.3512312644362791,0.328345302907216,0.1581244900236049,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16935,JackiePhos,2-MeTHF,[Pd(OAc)2],KF,H2O,0.2042568643738569,0.2325679800380808,0.7526055370193205,0.5377335484206867,0.4439021721506936,0.2386871671458069,0.2438962106023142,0.5750413629530332,0.5524355316180559,0.3080424217429918,0.5232270043548068,0.3714229582760722,0.1055815871758042,0.2483762687190568,0.1707332285279785,0.4639016471308183,0.5002105956822585,0.139470830262317,0.1999329878403127,0.1004084284952978,0.2355523916811717,0.536233890956717,0.5811200280688396,0.6311035560970776,0.02062669135556,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0449236204883282,0.0
17033,JackiePhos,MEK,[Pd2(dba)3],KOAc,H2O,0.2042568643738569,0.2325679800380808,0.7526055370193205,0.5377335484206867,0.4439021721506936,0.2386871671458069,0.2438962106023142,0.5750413629530332,0.5524355316180559,0.3080424217429918,0.5232270043548068,0.3714229582760722,0.1055815871758042,0.2483762687190568,0.1707332285279785,0.4639016471308183,0.5002105956822585,0.139470830262317,0.1999329878403127,0.1004084284952978,0.2355523916811717,0.536233890956717,0.5811200280688396,0.6311035560970776,0.02062669135556,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0286955139061032,0.0
19135,PhDavePhos,2-MeTHF,[Pd2(dba)3],KF,H2O,0.4859780629570833,0.2414582873682554,0.2042618222719841,0.4005198873285391,0.479739926041367,0.1657925569329444,0.2040955283377691,0.3593500980262155,0.2962243301459435,0.6564190111804589,0.7383102874213967,0.3943904785532948,0.5528440444280379,0.3989040308603563,0.5603700922984308,0.4761508491541084,0.5677189033254355,0.4973959455930592,0.7034137223559527,0.3217977347600863,0.3378939652253691,0.1150020980601531,0.4381621210960194,0.5342929947104224,0.4158084481906927,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5943948319294037,0.7472851755873016
19155,PhDavePhos,MEK,[Pd(OAc)2],KF,H2O,0.4859780629570833,0.2414582873682554,0.2042618222719841,0.4005198873285391,0.479739926041367,0.1657925569329444,0.2040955283377691,0.3593500980262155,0.2962243301459435,0.6564190111804589,0.7383102874213967,0.3943904785532948,0.5528440444280379,0.3989040308603563,0.5603700922984308,0.4761508491541084,0.5677189033254355,0.4973959455930592,0.7034137223559527,0.3217977347600863,0.3378939652253691,0.1150020980601531,0.4381621210960194,0.5342929947104224,0.4158084481906927,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5042623813227547,0.6865244774972928
19295,PhDavePhos,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.4859780629570833,0.2414582873682554,0.2042618222719841,0.4005198873285391,0.479739926041367,0.1657925569329444,0.2040955283377691,0.3593500980262155,0.2962243301459435,0.6564190111804589,0.7383102874213967,0.3943904785532948,0.5528440444280379,0.3989040308603563,0.5603700922984308,0.4761508491541084,0.5677189033254355,0.4973959455930592,0.7034137223559527,0.3217977347600863,0.3378939652253691,0.1150020980601531,0.4381621210960194,0.5342929947104224,0.4158084481906927,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4701841953709368,0.6093978504957892
20575,(pDMA-Ph)P(Cy)2,2-MeTHF,[Pd2(dba)3],KF,H2O,0.5714446880969448,0.298278451109425,0.3810190582387399,0.4620099654361988,0.2839124937018579,0.4774198994334218,0.2301434901962306,0.153121147196809,0.0619308570128116,0.1156400847301759,0.3000956423076287,0.1711857046799326,0.328671916410545,0.2533142403091684,0.3381687767905833,0.2542934682246452,0.2536172319070947,0.2036207163186255,1.0,0.2596353962303288,0.1284163192973104,0.3575044967827654,0.3208102197124952,0.3463372292013364,0.580954407544558,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3947495649722536,0.6021542899549736
20595,(pDMA-Ph)P(Cy)2,MEK,[Pd(OAc)2],KF,H2O,0.5714446880969448,0.298278451109425,0.3810190582387399,0.4620099654361988,0.2839124937018579,0.4774198994334218,0.2301434901962306,0.153121147196809,0.0619308570128116,0.1156400847301759,0.3000956423076287,0.1711857046799326,0.328671916410545,0.2533142403091684,0.3381687767905833,0.2542934682246452,0.2536172319070947,0.2036207163186255,1.0,0.2596353962303288,0.1284163192973104,0.3575044967827654,0.3208102197124952,0.3463372292013364,0.580954407544558,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0558774074104858,0.1138237201270955
21315,(pDMA-Ph)P(tBu)2 = AmPhos,MEK,[Pd(OAc)2],KF,H2O,0.6449416016177927,0.6622681108704866,0.432553911536411,0.5208044493939693,0.284402084097278,0.5571200476798392,0.1841375703710131,0.3913661518943725,0.0085327716074058,0.0139249954830598,0.4306998957082945,0.1481373229872137,0.4340819822995855,0.3303030971222904,0.075830001733867,0.3452784615772911,0.3777689327397996,0.5725870713847324,0.6081050673726347,0.7571265465756782,0.3135006063223537,0.5888867286161451,0.4579466469662659,0.5030455847370008,0.2331438236888293,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1225511737667951,0.2477837789830405
21353,(pDMA-Ph)P(tBu)2 = AmPhos,MEK,[Pd2(dba)3],KOAc,H2O,0.6449416016177927,0.6622681108704866,0.432553911536411,0.5208044493939693,0.284402084097278,0.5571200476798392,0.1841375703710131,0.3913661518943725,0.0085327716074058,0.0139249954830598,0.4306998957082945,0.1481373229872137,0.4340819822995855,0.3303030971222904,0.075830001733867,0.3452784615772911,0.3777689327397996,0.5725870713847324,0.6081050673726347,0.7571265465756782,0.3135006063223537,0.5888867286161451,0.4579466469662659,0.5030455847370008,0.2331438236888293,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0553224225482241,0.1187702439663777
21355,(pDMA-Ph)P(tBu)2 = AmPhos,MEK,[Pd2(dba)3],KF,H2O,0.6449416016177927,0.6622681108704866,0.432553911536411,0.5208044493939693,0.284402084097278,0.5571200476798392,0.1841375703710131,0.3913661518943725,0.0085327716074058,0.0139249954830598,0.4306998957082945,0.1481373229872137,0.4340819822995855,0.3303030971222904,0.075830001733867,0.3452784615772911,0.3777689327397996,0.5725870713847324,0.6081050673726347,0.7571265465756782,0.3135006063223537,0.5888867286161451,0.4579466469662659,0.5030455847370008,0.2331438236888293,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4312536215804261,0.6115748051231922
24135,CyBippyPhos,2-MeTHF,[Pd(OAc)2],KF,H2O,0.269728792501744,0.2415057361138734,0.2888641913715659,0.2780602588205237,0.297520993686952,0.3929426124369914,0.3672816433681901,0.3371407993871411,0.2892652805773137,0.7046728410197745,0.2399673493914239,0.5976664680707573,0.3230074769596768,0.1059315244942861,0.3728925725427848,0.4165350799019681,0.1661397195760268,0.703718709335674,0.0,0.3574911019337002,0.7270969809733027,0.4094132373288918,0.1861617858559797,0.4248233553200546,0.4512332777805975,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1975463515245131,0.3230713670934774
24315,CyBippyPhos,MeCN,[Pd(OAc)2],KF,H2O,0.269728792501744,0.2415057361138734,0.2888641913715659,0.2780602588205237,0.297520993686952,0.3929426124369914,0.3672816433681901,0.3371407993871411,0.2892652805773137,0.7046728410197745,0.2399673493914239,0.5976664680707573,0.3230074769596768,0.1059315244942861,0.3728925725427848,0.4165350799019681,0.1661397195760268,0.703718709335674,0.0,0.3574911019337002,0.7270969809733027,0.4094132373288918,0.1861617858559797,0.4248233553200546,0.4512332777805975,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4819006141115236,0.6294108374976713
24335,CyBippyPhos,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.269728792501744,0.2415057361138734,0.2888641913715659,0.2780602588205237,0.297520993686952,0.3929426124369914,0.3672816433681901,0.3371407993871411,0.2892652805773137,0.7046728410197745,0.2399673493914239,0.5976664680707573,0.3230074769596768,0.1059315244942861,0.3728925725427848,0.4165350799019681,0.1661397195760268,0.703718709335674,0.0,0.3574911019337002,0.7270969809733027,0.4094132373288918,0.1861617858559797,0.4248233553200546,0.4512332777805975,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9372665136893672,0.9372665136893672
24855,RuPhos,2-MeTHF,[Pd(OAc)2],KF,H2O,0.3832198515559148,0.2770261572951225,0.0341180960041474,0.5350037980180984,0.3383728142081741,0.2300592283681627,0.4871046741312692,0.285052719850866,0.4937811357003172,0.4629476426409377,0.4267936240143095,0.2394149926769471,0.4103074347994292,0.4793485664711681,0.5696634997776701,0.1690006571235652,0.4857736914186733,0.7292031363789022,0.2117058092088298,1.0,0.2312355869399301,0.229427498271885,0.2521732082765038,0.8465038435566352,0.5516371440020862,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3736461965530221,0.5971769299195412
25035,RuPhos,MeCN,[Pd(OAc)2],KF,H2O,0.3832198515559148,0.2770261572951225,0.0341180960041474,0.5350037980180984,0.3383728142081741,0.2300592283681627,0.4871046741312692,0.285052719850866,0.4937811357003172,0.4629476426409377,0.4267936240143095,0.2394149926769471,0.4103074347994292,0.4793485664711681,0.5696634997776701,0.1690006571235652,0.4857736914186733,0.7292031363789022,0.2117058092088298,1.0,0.2312355869399301,0.229427498271885,0.2521732082765038,0.8465038435566352,0.5516371440020862,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.667220975420435,0.7984976620344315
25095,RuPhos,PhMe,[Pd(OAc)2],KF,H2O,0.3832198515559148,0.2770261572951225,0.0341180960041474,0.5350037980180984,0.3383728142081741,0.2300592283681627,0.4871046741312692,0.285052719850866,0.4937811357003172,0.4629476426409377,0.4267936240143095,0.2394149926769471,0.4103074347994292,0.4793485664711681,0.5696634997776701,0.1690006571235652,0.4857736914186733,0.7292031363789022,0.2117058092088298,1.0,0.2312355869399301,0.229427498271885,0.2521732082765038,0.8465038435566352,0.5516371440020862,1.0,0.7500000000000001,0.7014925373134328,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1324495424186062,0.2732788752098255
