rxn_id,ligand,solvent,precursor,base,co_solvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,F1,F2,F3,F4,[Pd(OAc)2],[Pd(allyl)Cl]2,[Pd2(dba)3],Cs2CO3,K2CO3,K3PO4,KOH,KOMe,KOtBu,KOAc,KF,DIPEA,DBU,none,H2O,AP yield,AP selectivity
10560,CY-VBRIDP,EtOAc,[Pd(OAc)2],Cs2CO3,none,0.498539945999995,0.4319823612678241,0.1720004300110831,0.4382860727273287,0.4023409138729458,0.0552490438769892,0.5704802065560706,0.3449566673397914,0.3213164556635762,0.4640386453073328,0.4032930387993347,0.2243670011813726,0.3826632551294935,0.3411055192896434,0.1979783985924388,0.4561836397211636,0.0387023326040647,0.573756728169464,0.3951406967877029,0.1919601892947706,0.1836286993705999,0.5257522646852526,0.8330702388923337,0.3344748665089744,0.5674831268418525,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1790222492,0.3382127075
2507,JohnPhos,CPME,[Pd2(dba)3],KOH,H2O,0.5858367845212287,0.6316298599998977,0.0724916745149686,0.5184040820417501,0.4693648730655426,0.1900067481410466,0.1812166825963048,0.6898303288302702,0.3290220917611785,0.4214030970182041,0.5454780237167637,0.4110497709043529,0.4898908680682874,0.2557525641527312,0.4768464862975827,0.252099461538547,0.3264457523780357,0.2325229864373021,0.1830948302568085,0.4309423441941147,0.42973566565768,0.543773220596801,0.7246900918410822,0.4899505271052781,0.7695548757126462,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07021773745,0.07666732227
34096,(1-Ad)3P,iPr2O,[Pd(OAc)2],DIPEA,none,0.6632368126387066,0.7073608899521188,0.4023663559638579,1.0,0.3841815506320141,0.1174057350256812,0.3494839189587231,0.3079386162026496,0.3081839176817006,0.4946409377928794,0.3301306019220092,0.7249666870077811,0.5950415050521016,0.4444106903592004,0.1977604749958098,0.575176014848779,0.7500822713273355,0.5726469378747598,0.4883552592831626,0.5936916822382534,0.6774172051781757,0.3218124097484522,0.7313478573639054,0.6124107124832339,0.3125841781472038,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.168116864,0.3349119707
22235,RockPhos,PhMe,[Pd(allyl)Cl]2,KF,H2O,0.3813837029305121,0.794658825434633,0.13477055473773,0.5184251915288257,0.3520267384162604,0.3308296261021688,0.2591525632536341,0.6296181105934429,0.2212781831786588,0.0096288939816508,0.5324100503879853,0.2688975620927976,0.3354384013593913,0.3741822193715723,0.8147158350907797,0.6642822558383239,0.2451549757478831,0.3370282826978406,0.4967823103452433,0.3749848304739578,0.589585276015218,0.0861831845775073,0.2264511693049517,0.5997335475749918,0.3111753184477654,1.0,0.7500000000000001,0.7014925373134328,0.3157894736842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46439,PCy2Ph,CPME,[Pd2(dba)3],DBU,H2O,0.682128478334036,0.2765615174872149,0.2709116476950015,0.5345863185024459,0.3876398040046346,0.246617160197716,0.3927837090682202,0.4055948598223685,0.3308478316807379,0.4684950731383432,0.2297291416361669,0.3246883624081807,0.3888769607551572,0.2661465127453508,0.8723856845003854,0.0908806905676065,0.2942508263422029,0.2190215507291745,0.7483700353527324,0.2564312638367518,0.3650206108463363,0.3499450998402902,0.6409593656528045,0.3504431023122752,0.4545444878492448,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5606,cataCXium POMetB,MeCN,[Pd(allyl)Cl]2,KOH,none,0.6289766589457595,0.8748300251544685,0.2576200307430378,0.2975464005092151,0.4924839338559031,0.2752714796471929,0.2067652522302626,0.3245262268829113,0.6869922435762159,0.504384642673523,0.4748871752344547,0.1968535031236061,0.4741870249554144,0.5622557206602784,0.3477061281280931,0.5494843301024124,0.520809013142024,0.5249211881452465,0.3934358898646336,0.2642017325978,0.3383578180601626,0.3937729987777635,0.3775437434708517,0.3784999259983129,0.1214517630417138,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1501640198,0.2233226308
55025,iPr-PhenCarPhos,CPME,[Pd(OAc)2],K3PO4,H2O,0.4725081650909593,0.2635775385209586,0.0738406455925352,0.2045230985169499,0.4258505023139158,0.3041043905496752,0.3230826312719422,0.5203937980561559,0.3280838269010256,0.4434674866427268,0.5014974870866199,0.3521912672999283,0.4262091636617403,0.2824874248456268,0.1704069859903361,0.6273296329249629,0.5243516170161433,0.4398499676460558,0.8015066994453774,0.2182370106950426,1.0,0.6961110685725765,0.6396546795775587,0.6775477916992784,0.2898614559336889,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0834410076,0.1562845167
37286,MePhos,MeCN,[Pd(allyl)Cl]2,KOH,none,0.5193106752152821,0.2991856985634203,0.0438046205154287,0.5322542030645798,0.3996081395609276,0.1577707172977344,0.4768387853854686,0.4223155636929277,0.5551601321293554,0.5386323708391348,0.4005162033900699,0.248757454311012,0.488125308598012,0.2558662262531925,0.5501402589778461,0.2187340289099096,0.166792831956159,0.3749247721384537,0.3781003437930169,0.6283764427969084,0.137142192250801,0.4384155174470793,0.6351128154282375,0.7680445130044189,0.1026401434333851,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02010194748,0.0
6101,cataCXium POMeCy,CPME,[Pd2(dba)3],Cs2CO3,H2O,0.4811183378351755,0.2073966283789297,0.0878380954712569,0.4016324205109705,0.446385013680675,0.210620826265572,0.2034299998374113,0.3063074344407855,0.4424124381046711,0.3355974006955081,0.3569995443377273,0.1855796814947657,0.3997523157097128,0.5577944484830388,0.3160118981637109,0.5363826920459288,0.5197942961858935,0.4157151536079104,0.2809018180713364,0.5722166698586235,0.6414517164909439,0.1797158554988486,0.4256873701611023,0.2316611803421428,0.5028251468479104,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06979466758,0.1631118614
52528,PtBuPh2,PhOMe,[Pd(allyl)Cl]2,KOMe,none,0.7310802393087108,0.4746730399534514,0.4682130207711116,0.499890653895595,0.3550337558930935,0.4062557720921537,0.3259741863508016,0.5269178663300533,0.2514753410896681,0.4811988359100475,0.4166049189603216,0.343231196478989,0.5668516967907777,0.0802765010977005,0.5744585926133379,0.1906788574556628,0.5769748793738072,0.6443450755263235,0.173375463828361,0.6890271411645246,0.4133054889741712,0.7051243786956736,0.4584450510134475,0.4276792947729338,0.3014718789055475,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0125777993,0.0
